x,y,mag_u,real_u,imag_u
0.792929292929293,0,0.150185369095612,0.0615017886938504,0.137015236663089
0.803030303030303,0,0.127685642869459,0.0163396757053748,0.126635849556238
0.813131313131313,0,0.107574607641642,-0.00122743253660094,0.107567604875359
0.823232323232323,0,0.0947279885557246,-0.00177095697328638,0.0947114329276686
0.833333333333333,0,0.0923202790282449,-0.00751717338515308,0.0920137273679886
0.843434343434343,0,0.0966638895393645,-0.0354678699712029,0.0899218423998547
0.853535353535354,0,0.110872338503403,-0.0836117667538194,0.072813102567588
0.863636363636364,0,0.133734715968403,-0.129987029132685,0.0314379788219275
0.873737373737374,0,0.148574343531965,-0.145854569681247,-0.0282980575137709
0.883838383838384,0,0.143606153173362,-0.114554533135207,-0.0866024605160033
0.893939393939394,0,0.128216709369065,-0.0434924447178285,-0.120614807606272
