angle,x,y,u
-45,0.9343434343432613,0.0,1.0122585747606658
-45,0.944444444444298,0.0,0.9521599104931576
-45,0.9545454545453347,0.0,0.9861781607626006
-45,0.9646464646463715,0.0,1.0211078981183566
-45,0.9747474747474083,0.0,0.9570970301214728
-45,0.984848484848445,0.0,0.919719058089095
0,0.00505050505049548,0.0,1.0160843427145432
0,0.9949494949494817,0.0,1.069999919534477
0,0.015151515151486524,0.0,1.290900482234313
0,0.025252525252477356,0.0,1.3965002970932292
0,0.0353535353534669,0.0,1.3079909950484359
0,0.04545454545445497,0.0,1.1088589851701074
0,0.0555555555554431,0.0,0.9053082282629921
0,0.06565656565643357,0.0,0.7939652105400204
0,0.07575757575742703,0.0,0.7929948502434682
0,0.08585858585842165,0.0,0.9490240094000552
0,0.09595959595941628,0.0,1.101140226909452
0,0.1060606060604109,0.0,1.1538472652251415
0,0.11616161616140486,0.0,1.0958234886292428
0,0.12626262626239484,0.0,0.981230788965922
0,0.13636363636337873,0.0,0.8748940293849014
0,0.14646464646435964,0.0,0.8312711809426305
0,0.1565656565653403,0.0,0.8849871008314502
0,0.1666666666663209,0.0,0.9983027991760091
0,0.17676767676730148,0.0,1.1215902999588927
0,0.18686868686828212,0.0,1.1675019106999933
0,0.1969696969692627,0.0,1.1697658998985836
0,0.20707070707024333,0.0,1.1547014649784322
0,0.21717171717122402,0.0,1.128462742776372
0,0.2272727272722046,0.0,1.1382335536751547
0,0.23737373737318518,0.0,1.178737921935269
0,0.24747474747416578,0.0,1.2470100478580979
0,0.2575757575751464,0.0,1.321285857718473
0,0.267676767676127,0.0,1.382382358379266
0,0.27777777777710766,0.0,1.4205872864227036
0,0.2878787878780883,0.0,1.4205404036596423
0,0.2979797979790689,0.0,1.3600920619753027
0,0.3080808080800495,0.0,1.2384157341905493
0,0.3181818181810302,0.0,1.167553311015734
0,0.32828282828201083,0.0,0.8260001179702294
0,0.3383838383829914,0.0,0.7384338619222283
0,0.348484848483972,0.0,0.7423790451553334
0,0.3585858585849525,0.0,0.8081770787587649
0,0.3686868686859332,0.0,0.9276712714682338
0,0.3787878787869139,0.0,1.0291016084883793
0,0.3888888888878945,0.0,1.1521585983260145
0,0.3989898989888751,0.0,1.217849791512395
0,0.4090909090898557,0.0,1.1921934899607998
0,0.4191919191908363,0.0,1.0728394422043315
0,0.42929292929181695,0.0,0.9201773654255982
0,0.4393939393927976,0.0,0.7440118515121517
0,0.4494949494937782,0.0,0.690269464189802
0,0.4595959595947588,0.0,0.7721498036184862
0,0.4696969696957394,0.0,0.9939482746931424
0,0.47979797979672,0.0,1.1392303783237612
0,0.48989898989770253,0.0,1.3251022991065824
0,0.49999999999869915,0.0,1.438504722892512
0,0.5101010100997199,0.0,1.4541250536035446
0,0.5202020202007547,0.0,1.4441814207998909
0,0.5303030303017915,0.0,1.4296811909895544
0,0.5404040404028283,0.0,1.4912264668145363
0,0.550505050503865,0.0,1.6312759270902073
0,0.5606060606049017,0.0,1.8059986110072044
0,0.5707070707059385,0.0,1.9699225516099599
0,0.5808080808069753,0.0,2.0437151712542296
0,0.5909090909080119,0.0,2.0314203383965834
0,0.6010101010090487,0.0,1.9100991852010925
0,0.6111111111100854,0.0,1.7049778328709382
0,0.6212121212111221,0.0,1.4249765663568335
0,0.6313131313121589,0.0,1.1137590944875086
0,0.6414141414131957,0.0,0.8387900729623036
0,0.6515151515142324,0.0,0.7107559548186716
0,0.6616161616152691,0.0,0.7675128050543064
0,0.671717171716306,0.0,0.992206867975448
0,0.6818181818173427,0.0,1.2147475889131862
0,0.6919191919183794,0.0,1.3599052648754173
0,0.7020202020194162,0.0,1.4059412441327326
0,0.7121212121204528,0.0,1.313319540622907
0,0.7222222222214896,0.0,1.1406668344259112
0,0.7323232323225264,0.0,0.8927257746748771
0,0.7424242424235631,0.0,0.6592653104379035
0,0.7525252525245998,0.0,0.6195614396973151
0,0.7626262626256366,0.0,0.8638137528245814
0,0.7727272727266734,0.0,1.2349821457296748
0,0.7828282828277101,0.0,1.5542091099820436
0,0.7929292929287468,0.0,1.7711976050045335
0,0.8030303030297836,0.0,1.8556391687726321
0,0.8131313131308202,0.0,1.781795176069388
0,0.823232323231857,0.0,1.5296824424004543
0,0.8333333333328938,0.0,1.1286909495117057
0,0.8434343434339305,0.0,0.6794271073271085
0,0.8535353535349672,0.0,0.4643369546849948
0,0.863636363636004,0.0,0.6190576835951258
0,0.8737373737370409,0.0,0.9436326026819905
0,0.8838383838380776,0.0,1.2233778462802287
0,0.8939393939391143,0.0,1.3647737972680491
0,0.9040404040401511,0.0,1.327935018215644
0,0.9141414141411878,0.0,1.1300408263206696
0,0.9242424242422245,0.0,0.8765524701417571
0,0.9343434343432613,0.0,0.7332285450993355
0,0.944444444444298,0.0,0.8057396139697093
0,0.9545454545453347,0.0,0.9864095827852246
0,0.9646464646463715,0.0,1.1780370113739447
0,0.9747474747474083,0.0,1.288145651565562
0,0.984848484848445,0.0,1.250004069977317
45,0.00505050505049548,0.0,0.972745363999836
45,0.9949494949494817,0.0,1.3266048655191287
45,0.015151515151486524,0.0,0.8688955581585204
45,0.025252525252477356,0.0,1.0128882448949987
45,0.0353535353534669,0.0,1.0950743456337981
45,0.04545454545445497,0.0,0.9513784166486113
45,0.0555555555554431,0.0,0.8710426630444164
45,0.06565656565643357,0.0,1.0260928665276183
45,0.07575757575742703,0.0,1.123597621321036
45,0.08585858585842165,0.0,0.9287077154224903
45,0.09595959595941628,0.0,0.7967556757291838
45,0.1060606060604109,0.0,1.0472770905492352
45,0.11616161616140486,0.0,1.248384498998449
45,0.12626262626239484,0.0,1.0757884078582125
45,0.13636363636337873,0.0,0.7040583675519317
45,0.14646464646435964,0.0,0.8500063234304177
45,0.1565656565653403,0.0,1.2841567949587325
45,0.1666666666663209,0.0,1.3760830826265071
45,0.17676767676730148,0.0,0.981147117353324
45,0.18686868686828212,0.0,0.576968229547799
45,0.1969696969692627,0.0,0.9158514063266505
45,0.20707070707024333,0.0,1.3579737836106345
45,0.21717171717122402,0.0,1.405629333561165
45,0.2272727272722046,0.0,0.9783547140795248
45,0.23737373737318518,0.0,0.6095190411851156
45,0.24747474747416578,0.0,0.9426712293213859
45,0.2575757575751464,0.0,1.3282686197202502
45,0.267676767676127,0.0,1.3104661250751168
45,0.27777777777710766,0.0,0.9194241240107301
45,0.2878787878780883,0.0,0.63271759169435
45,0.2979797979790689,0.0,1.0030096001333744
45,0.3080808080800495,0.0,1.4491547752245628
45,0.3181818181810302,0.0,1.5814227876687508
45,0.32828282828201083,0.0,1.1446005532060313
45,0.3383838383829914,0.0,0.5867135045673716
45,0.348484848483972,0.0,0.4948459362501755
45,0.3585858585849525,0.0,1.0683882370460147
45,0.3686868686859332,0.0,1.527097747955129
45,0.3787878787869139,0.0,1.6518014840336164
45,0.3888888888878945,0.0,1.458699435524273
45,0.3989898989888751,0.0,1.0663496924261036
45,0.4090909090898557,0.0,0.6636729603583891
45,0.4191919191908363,0.0,0.6981767770935307
45,0.42929292929181695,0.0,1.0098783486819234
45,0.4393939393927976,0.0,1.2451583977435765
45,0.4494949494937782,0.0,1.2895559236867866
45,0.4595959595947588,0.0,1.1881911185225666
45,0.4696969696957394,0.0,0.9530773343977866
45,0.47979797979672,0.0,0.7156184184492768
45,0.48989898989770253,0.0,0.5070685226805957
45,0.49999999999869915,0.0,0.6273217381704782
45,0.5101010100997199,0.0,0.9334162741692148
45,0.5202020202007547,0.0,1.2463445107379123
45,0.5303030303017915,0.0,1.4522693838020204
45,0.5404040404028283,0.0,1.5196022997979486
45,0.550505050503865,0.0,1.4386468645989618
45,0.5606060606049017,0.0,1.285421630422634
45,0.5707070707059385,0.0,1.1786249982585042
45,0.5808080808069753,0.0,1.1429674520824842
45,0.5909090909080119,0.0,1.147460482509936
45,0.6010101010090487,0.0,1.1676804261247518
45,0.6111111111100854,0.0,1.186476712932369
45,0.6212121212111221,0.0,1.1598453805753226
45,0.6313131313121589,0.0,1.0754442097395986
45,0.6414141414131957,0.0,1.0151626703244967
45,0.6515151515142324,0.0,0.9886389826314113
45,0.6616161616152691,0.0,0.9779578800194814
45,0.671717171716306,0.0,1.0186701130577103
45,0.6818181818173427,0.0,1.134146352860014
45,0.6919191919183794,0.0,1.2583161410556278
45,0.7020202020194162,0.0,1.3347135410423745
45,0.7121212121204528,0.0,1.3874517257381682
45,0.7222222222214896,0.0,1.4324134597803477
45,0.7323232323225264,0.0,1.4216177698208383
45,0.7424242424235631,0.0,1.307473067170042
45,0.7525252525245998,0.0,1.1541204541109908
45,0.7626262626256366,0.0,1.0299363018012913
45,0.7727272727266734,0.0,0.8908259275668764
45,0.7828282828277101,0.0,0.7217638693584288
45,0.7929292929287468,0.0,0.6485474519887171
45,0.8030303030297836,0.0,0.7180272317681057
45,0.8131313131308202,0.0,0.8146687440808406
45,0.823232323231857,0.0,0.9269062733162327
45,0.8333333333328938,0.0,1.1126336553870249
45,0.8434343434339305,0.0,1.2996860292212618
45,0.8535353535349672,0.0,1.408782890137844
45,0.863636363636004,0.0,1.4772407933693417
45,0.8737373737370409,0.0,1.5857462141654997
45,0.8838383838380776,0.0,1.6940869364127311
45,0.8939393939391143,0.0,1.7103755305965742
45,0.9040404040401511,0.0,1.6710421796571127
45,0.9141414141411878,0.0,1.683061324001177
45,0.9242424242422245,0.0,1.7364356365758593
45,0.9343434343432613,0.0,1.720670549042168
45,0.944444444444298,0.0,1.6005091323734215
45,0.9545454545453347,0.0,1.5404293833595528
45,0.9646464646463715,0.0,1.5717013829089577
45,0.9747474747474083,0.0,1.5700883464545046
45,0.984848484848445,0.0,1.4455467235542296
